Engine_RPM,EGT1,EGT2,EGT3,CHT,Fuel_Flow,Oil_Temp,Oil_Pressure,Battery_Voltage,Battery_Current,Alternator_Temp,EFI_Fuel_Temp,EFI_Water_Temp,MAP_Injector,Operating_State,Robust_Anomaly_Score,Health_State
3796.0,1197.6079,1191.1177,1132.7059,178.46666,6.972549,149.0,67.0,27.5,0.0,159.17648,35.6,134.59999,7.5358,CRUISE_LOW,1.4066246023838231,Watch
3904.0,1294.9608,1327.4117,1301.451,202.51373,31.87451,138.2,56.0,27.6,0.0,126.725494,-2.2000008,177.79999,30.141777,CRUISE_LOW,1.9709554430488203,Watch
5160.0,1269.0,1301.451,1288.4706,194.49803,57.77255,179.59999,57.0,27.6,0.0,152.68628,5.0,183.2,34.90093,HIGH,1.2955823789608685,Watch
4116.0,1301.451,1340.3922,1314.4314,220.54901,32.870586,138.2,57.0,27.6,0.0,172.15686,1.3999977,177.79999,31.331566,CRUISE,1.1338686855273807,Watch
5232.0,1256.0197,1288.4706,1288.4706,194.49803,58.768627,181.4,56.0,27.6,0.0,185.13727,5.0,183.2,34.90093,HIGH,1.1280231264639184,Watch
5396.0,1301.451,1314.4314,1314.4314,210.52942,51.796078,154.4,67.0,28.0,0.0,198.11765,78.8,190.4,38.172848,HIGH,1.1861199840483263,Watch
5404.0,1346.8823,1366.353,1366.353,206.52155,57.77255,181.4,58.0,28.1,0.0,185.13727,19.400002,183.2,34.60348,HIGH,1.161801135144299,Watch
5060.0,1288.4706,1327.4117,1288.4706,200.5098,57.77255,188.59999,56.0,27.900002,0.0,165.66667,1.3999977,183.2,34.00859,HIGH,1.513571589678716,Watch
4068.0,1288.4706,1327.4117,1294.9608,200.5098,31.87451,138.2,56.0,27.6,0.0,133.2157,-2.2000008,177.79999,31.92646,CRUISE,1.0757899830553348,Watch
5392.0,1333.902,1359.8628,1359.8628,198.50586,58.768627,186.79999,57.0,27.8,0.0,165.66667,5.0,179.59999,34.60348,HIGH,1.0973426487217337,Watch
5244.0,1262.5099,1288.4706,1288.4706,194.49803,58.768627,181.4,57.0,27.6,0.0,165.66667,5.0,183.2,34.90093,HIGH,1.2109774159614548,Watch
5216.0,1262.5099,1288.4706,1288.4706,196.50195,56.77647,179.59999,56.0,27.6,0.0,152.68628,5.0,183.2,34.90093,HIGH,1.2616110823989437,Watch
5112.0,1281.9805,1320.9216,1301.451,196.50195,61.756863,188.59999,56.0,27.8,0.0,172.15686,5.0,186.79999,34.90093,HIGH,1.4385652764275187,Watch
3688.0,1301.451,1327.4117,1320.9216,212.53333,26.894117,134.59999,56.0,27.7,0.0,165.66667,1.3999977,168.79999,29.84433,CRUISE_LOW,1.9408999577995345,Watch
5444.0,1346.8823,1372.8431,1366.353,202.51373,57.77255,181.4,60.0,27.900002,0.0,172.15686,19.400002,176.0,34.90093,HIGH,1.0621605842517738,Watch
4116.0,1294.9608,1327.4117,1307.9412,198.50586,29.882353,141.79999,56.0,27.7,0.0,159.17648,-2.2000008,177.79999,31.92646,CRUISE,1.077383485183313,Watch
5384.0,1301.451,1320.9216,1320.9216,210.52942,51.796078,150.79999,65.0,27.900002,0.0,198.11765,78.8,190.4,38.172848,HIGH,1.2127010770048925,Watch
3812.0,1223.5686,1223.5686,1165.1569,182.4745,0.99607843,149.0,69.0,27.5,0.0,165.66667,42.799995,138.2,7.833247,CRUISE_LOW,1.3718703786173676,Watch
4100.0,1314.4314,1340.3922,1320.9216,218.5451,31.87451,138.2,57.0,27.7,0.0,133.2157,1.3999977,172.4,30.736671,CRUISE,1.2970841966588165,Watch
3792.0,1301.451,1294.9608,1281.9805,214.53723,8.964705,152.59999,67.0,27.7,0.0,178.64706,42.799995,170.59999,12.294953,CRUISE_LOW,1.0696319284024638,Watch
4640.0,1320.9216,1327.4117,1327.4117,210.52942,20.917646,158.0,54.0,27.6,0.0,204.60785,78.8,170.59999,14.971976,CRUISE,1.8903309559939672,Watch
4624.0,1307.9412,1314.4314,1307.9412,212.53333,16.933332,147.2,57.0,27.6,0.0,172.15686,77.0,177.79999,14.674529,CRUISE,1.9371032774899253,Watch
4632.0,1314.4314,1327.4117,1320.9216,210.52942,18.92549,154.4,56.0,27.6,0.0,204.60785,78.8,170.59999,14.971976,CRUISE,1.9162625503271515,Watch
4528.0,1320.9216,1353.3726,1340.3922,202.51373,31.87451,138.2,57.0,27.7,0.0,126.725494,-2.2000008,174.2,32.521355,CRUISE,1.0284004960282842,Watch
5404.0,1353.3726,1379.3334,1379.3334,206.52155,57.77255,176.0,61.0,27.8,0.0,185.13727,28.399994,165.2,34.60348,HIGH,1.1345532017055784,Watch
5480.0,1340.3922,1372.8431,1372.8431,198.50586,58.768627,183.2,60.0,27.8,0.0,172.15686,15.799995,183.2,34.60348,HIGH,1.0977642834104506,Watch
5416.0,1301.451,1320.9216,1314.4314,204.51764,8.964705,172.4,67.0,28.400002,0.0,217.58826,77.0,177.79999,37.577953,HIGH,1.2140084699310498,Watch
3892.0,1243.0393,1249.5294,1243.0393,202.51373,11.952941,134.59999,62.0,27.7,0.0,178.64706,8.599998,161.59999,12.889848,CRUISE_LOW,1.3736824089679327,Watch
4124.0,1301.451,1333.902,1314.4314,220.54901,32.870586,138.2,56.0,27.7,0.0,133.2157,1.3999977,177.79999,31.92646,CRUISE,1.2625934202709588,Watch
5364.0,1301.451,1333.902,1314.4314,210.52942,8.964705,183.2,69.0,28.5,0.0,217.58826,73.399994,183.2,36.98306,HIGH,1.8594785385605448,Watch
5124.0,1307.9412,1340.3922,1327.4117,198.50586,57.77255,190.4,56.0,28.0,0.0,165.66667,1.3999977,183.2,34.60348,HIGH,1.732449332077157,Watch
3360.0,1359.8628,1372.8431,1333.902,210.52942,8.964705,183.2,65.0,28.5,0.0,211.09805,73.399994,190.4,29.546883,CRUISE_LOW,1.0739693116032252,Watch
5444.0,1359.8628,1379.3334,1385.8236,204.51764,56.77647,177.79999,58.0,27.8,0.0,204.60785,23.0,181.4,34.90093,HIGH,1.1342641777946665,Watch
4072.0,1301.451,1320.9216,1314.4314,220.54901,32.870586,138.2,57.0,27.7,0.0,139.70589,1.3999977,170.59999,30.736671,CRUISE,1.560057844211572,Watch
5376.0,1346.8823,1366.353,1372.8431,210.52942,56.77647,167.0,59.0,27.8,0.0,191.62746,35.6,186.79999,34.60348,HIGH,1.0593013795378492,Watch
4612.0,1314.4314,1320.9216,1320.9216,214.53723,18.92549,154.4,56.0,27.6,0.0,185.13727,78.8,177.79999,14.971976,CRUISE,1.8459801294227396,Watch
5176.0,1314.4314,1327.4117,1333.902,210.52942,6.972549,168.79999,51.0,27.6,0.0,204.60785,84.2,177.79999,29.546883,HIGH,1.7418853538546812,Watch
4604.0,1307.9412,1314.4314,1307.9412,212.53333,17.92941,149.0,56.0,27.6,0.0,185.13727,77.0,174.2,14.674529,CRUISE,1.962715253809268,Watch
3048.0,1223.5686,1171.6471,1171.6471,168.44705,8.964705,84.2,67.0,27.5,0.0,87.78432,78.8,134.59999,13.782187,CRUISE_LOW,1.411218930102209,Watch
3872.0,1230.0588,1204.098,1132.7059,176.46274,7.9686275,150.79999,68.0,27.5,0.0,159.17648,32.0,134.59999,7.238353,CRUISE_LOW,1.35184151940731,Watch
5420.0,1340.3922,1372.8431,1366.353,204.51764,57.77255,181.4,58.0,27.8,0.0,178.64706,19.400002,192.2,34.60348,HIGH,1.1160820909338318,Watch
5416.0,1307.9412,1327.4117,1333.902,196.50195,6.972549,192.2,57.0,27.8,0.0,165.66667,5.0,183.2,34.60348,HIGH,1.2892151641459215,Watch
4592.0,1359.8628,1366.353,1366.353,202.51373,38.847057,190.4,57.0,27.7,0.0,198.11765,-5.800003,186.79999,31.92646,CRUISE,1.0210925382693552,Watch
5384.0,1340.3922,1366.353,1366.353,202.51373,57.77255,181.4,58.0,28.2,0.0,172.15686,19.400002,174.2,34.60348,HIGH,1.0654847929480753,Watch
3676.0,1165.1569,1165.1569,1106.7451,186.48235,6.972549,152.59999,67.0,27.5,0.0,139.70589,57.199997,149.0,12.294953,CRUISE_LOW,1.3056470559401032,Watch
3896.0,1236.5491,1249.5294,1243.0393,202.51373,13.945098,136.4,62.0,27.7,0.0,172.15686,8.599998,161.59999,12.592401,CRUISE_LOW,1.4779377097177937,Watch
5104.0,1269.0,1294.9608,1288.4706,196.50195,59.764706,179.59999,56.0,27.900002,0.0,159.17648,12.199997,183.2,34.90093,HIGH,1.3095308677124398,Watch
5456.0,1275.4902,1294.9608,1288.4706,210.52942,7.9686275,147.2,66.0,27.7,0.0,217.58826,77.0,183.2,34.90093,HIGH,1.0055156802086562,Watch
5088.0,1307.9412,1346.8823,1327.4117,198.50586,57.77255,188.59999,56.0,27.900002,0.0,185.13727,1.3999977,183.2,34.90093,HIGH,1.6589726791560362,Watch
4088.0,1307.9412,1333.902,1314.4314,220.54901,32.870586,138.2,57.0,27.6,0.0,172.15686,1.3999977,177.79999,31.034119,CRUISE,1.135887276398818,Watch
5476.0,1281.9805,1307.9412,1294.9608,210.52942,6.972549,167.0,52.0,27.6,0.0,191.62746,84.2,172.4,35.495823,HIGH,1.1986331090173203,Watch
5292.0,1288.4706,1301.451,1301.451,202.51373,7.9686275,149.0,73.0,27.8,0.0,139.70589,66.2,192.2,38.470295,HIGH,1.702368735239484,Watch
5456.0,1256.0197,1269.0,1256.0197,202.51373,37.85098,176.0,69.0,27.7,0.0,152.68628,77.0,194.0,38.172848,HIGH,1.6906318488915264,Watch
5280.0,1262.5099,1281.9805,1275.4902,210.52942,65.74117,149.0,65.0,28.0,0.0,191.62746,80.59999,172.4,34.90093,HIGH,1.2823373208207387,Watch
3680.0,1223.5686,1230.0588,1165.1569,182.4745,6.972549,149.0,68.0,27.5,0.0,172.15686,42.799995,143.59999,8.725589,CRUISE_LOW,1.1569704680917297,Watch
3836.0,1256.0197,1262.5099,1256.0197,210.52942,12.949019,138.2,60.0,27.7,0.0,152.68628,19.400002,167.0,12.592401,CRUISE_LOW,1.3907056673068396,Watch
5440.0,1333.902,1359.8628,1359.8628,194.49803,57.77255,190.4,60.0,28.2,0.0,172.15686,5.0,183.2,34.60348,HIGH,1.2040659007694503,Watch
3732.0,1249.5294,1256.0197,1243.0393,206.52155,10.956862,145.4,63.0,27.7,0.0,165.66667,23.0,167.0,12.294953,CRUISE_LOW,1.17386581056966,Watch
3844.0,1359.8628,1366.353,1346.8823,214.53723,7.9686275,159.79999,68.0,27.8,0.0,165.66667,66.2,183.2,23.003048,CRUISE_LOW,1.1968286228439804,Watch
3988.0,1288.4706,1327.4117,1314.4314,200.5098,31.87451,143.59999,57.0,27.7,0.0,165.66667,-2.2000008,179.59999,32.521355,CRUISE_LOW,1.9774710591539624,Watch
4612.0,1314.4314,1320.9216,1320.9216,214.53723,18.92549,154.4,56.0,27.6,0.0,178.64706,78.8,177.79999,14.674529,CRUISE,1.820686742180576,Watch
3772.0,1236.5491,1230.0588,1145.6863,178.46666,6.972549,149.0,68.0,27.5,0.0,139.70589,35.6,136.4,7.5358,CRUISE_LOW,1.299825076096908,Watch
5384.0,1346.8823,1372.8431,1372.8431,210.52942,56.77647,167.0,61.0,27.8,0.0,191.62746,35.6,165.2,34.90093,HIGH,1.0840442594059685,Watch
5244.0,1256.0197,1288.4706,1288.4706,194.49803,58.768627,183.2,57.0,27.6,0.0,152.68628,5.0,183.2,34.90093,HIGH,1.2109194599975377,Watch
5424.0,1307.9412,1333.902,1340.3922,194.49803,57.77255,190.4,58.0,27.7,0.0,172.15686,5.0,181.4,34.60348,HIGH,1.0326057081636055,Watch
5428.0,1281.9805,1301.451,1294.9608,206.52155,8.964705,179.59999,70.0,28.5,0.0,191.62746,75.2,177.79999,37.280506,HIGH,1.1374503228465522,Watch
5048.0,1307.9412,1340.3922,1327.4117,198.50586,57.77255,190.4,56.0,28.0,0.0,172.15686,1.3999977,183.2,34.00859,HIGH,1.723225257685907,Watch
5384.0,1346.8823,1372.8431,1372.8431,210.52942,56.77647,167.0,60.0,27.8,0.0,191.62746,35.6,165.2,34.90093,HIGH,1.0555283940247802,Watch
3648.0,1301.451,1327.4117,1320.9216,210.52942,26.894117,134.59999,56.0,27.7,0.0,152.68628,1.3999977,170.59999,29.249435,CRUISE_LOW,1.9825183991999364,Watch
3928.0,1256.0197,1262.5099,1262.5099,210.52942,12.949019,138.2,60.0,27.7,0.0,152.68628,15.799995,172.4,13.187295,CRUISE_LOW,1.4094560698950267,Watch
4656.0,1327.4117,1327.4117,1320.9216,214.53723,20.917646,159.79999,54.0,27.6,0.0,191.62746,78.8,179.59999,15.566871,CRUISE,1.8187485146492883,Watch
5080.0,1307.9412,1340.3922,1327.4117,198.50586,57.77255,188.59999,57.0,27.900002,0.0,172.15686,1.3999977,183.2,34.60348,HIGH,1.670185519336164,Watch
5436.0,1346.8823,1366.353,1366.353,198.50586,57.77255,183.2,58.0,27.8,0.0,198.11765,15.799995,181.4,34.60348,HIGH,1.0480727496567757,Watch
5488.0,1281.9805,1301.451,1281.9805,200.5098,22.909803,165.2,66.0,27.6,0.0,139.70589,84.2,192.2,39.362637,HIGH,1.635024254973874,Watch
3644.0,1204.098,1223.5686,1178.1373,188.48627,6.972549,154.4,68.0,27.5,0.0,159.17648,57.199997,154.4,12.294953,CRUISE_LOW,1.0028483157427854,Watch
3060.0,1236.5491,1204.098,1191.1177,184.47842,7.9686275,89.59999,67.0,27.5,0.0,100.76471,80.59999,154.4,13.782187,CRUISE_LOW,1.0838705644444449,Watch
5100.0,1307.9412,1333.902,1320.9216,198.50586,57.77255,190.4,56.0,27.900002,0.0,178.64706,1.3999977,183.2,34.90093,HIGH,1.575035241200568,Watch
3864.0,1281.9805,1320.9216,1301.451,202.51373,29.882353,141.79999,56.0,27.6,0.0,139.70589,-2.2000008,177.79999,29.84433,CRUISE_LOW,1.962593346961387,Watch
3640.0,1307.9412,1333.902,1327.4117,214.53723,2.9882352,136.4,56.0,27.7,0.0,152.68628,1.3999977,165.2,29.249435,CRUISE_LOW,1.935860856937886,Watch
5480.0,1275.4902,1281.9805,1275.4902,210.52942,73.7098,161.59999,56.0,27.900002,0.0,198.11765,91.399994,177.79999,37.577953,HIGH,1.3866045500437212,Watch
3840.0,1210.5883,1191.1177,1132.7059,178.46666,7.9686275,150.79999,67.0,27.5,0.0,165.66667,32.0,134.59999,7.238353,CRUISE_LOW,1.356313767321306,Watch
3880.0,1301.451,1333.902,1320.9216,202.51373,31.87451,138.2,56.0,27.6,0.0,126.725494,-2.2000008,177.79999,31.034119,CRUISE_LOW,1.9937989547257835,Watch
5432.0,1353.3726,1372.8431,1379.3334,206.52155,57.77255,177.79999,59.0,27.8,0.0,185.13727,23.0,188.59999,34.90093,HIGH,1.04933766713119,Watch
5304.0,1262.5099,1281.9805,1275.4902,206.52155,65.74117,149.0,66.0,28.0,0.0,191.62746,80.59999,167.0,34.90093,HIGH,1.2965978851304008,Watch
5248.0,1275.4902,1288.4706,1281.9805,204.51764,61.756863,149.0,66.0,27.7,0.0,204.60785,78.8,167.0,34.90093,HIGH,1.151755520860202,Watch
5456.0,1346.8823,1366.353,1366.353,198.50586,58.768627,183.2,58.0,27.8,0.0,172.15686,15.799995,181.4,34.60348,HIGH,1.208090446345989,Watch
4632.0,1314.4314,1320.9216,1320.9216,210.52942,18.92549,154.4,55.0,27.6,0.0,185.13727,78.8,172.4,14.971976,CRUISE,1.8852320693736897,Watch
5616.0,1275.4902,1301.451,1275.4902,212.53333,64.745094,165.2,53.0,27.6,0.0,198.11765,84.2,177.79999,34.90093,HIGH,1.294840891332416,Watch
3596.0,1249.5294,1249.5294,1236.5491,206.52155,8.964705,145.4,63.0,27.7,0.0,152.68628,28.399994,170.59999,12.592401,CRUISE_LOW,1.0285627763229193,Watch
3864.0,1236.5491,1230.0588,1178.1373,182.4745,6.972549,149.0,69.0,27.5,0.0,165.66667,50.0,145.4,8.130694,CRUISE_LOW,1.1098549124497885,Watch
5484.0,1320.9216,1340.3922,1340.3922,210.52942,58.768627,149.0,63.0,27.900002,0.0,217.58826,62.6,172.4,34.60348,HIGH,1.040002889765851,Watch
4184.0,1320.9216,1359.8628,1340.3922,210.52942,37.85098,143.59999,58.0,27.7,0.0,133.2157,-2.2000008,177.79999,30.141777,CRUISE,1.021556027440116,Watch
4600.0,1307.9412,1314.4314,1307.9412,210.52942,17.92941,145.4,56.0,27.6,0.0,178.64706,77.0,174.2,14.377082,CRUISE,1.8987081585705472,Watch
5080.0,1262.5099,1301.451,1288.4706,198.50586,59.764706,179.59999,56.0,27.6,0.0,152.68628,12.199997,183.2,34.90093,HIGH,1.3063677597858332,Watch
5432.0,1262.5099,1275.4902,1262.5099,206.52155,69.72549,149.0,67.0,27.7,0.0,204.60785,84.2,165.2,38.470295,HIGH,1.311840784367845,Watch
3764.0,1249.5294,1223.5686,1158.6667,180.47058,0.99607843,149.0,68.0,27.5,0.0,139.70589,39.199997,136.4,7.5358,CRUISE_LOW,1.4433128810516025,Watch
5456.0,1340.3922,1366.353,1359.8628,196.50195,58.768627,186.79999,58.0,27.8,0.0,198.11765,5.0,181.4,34.90093,HIGH,1.0193130909915942,Watch
5396.0,1262.5099,1275.4902,1256.0197,202.51373,16.933332,165.2,66.0,27.7,0.0,211.09805,84.2,165.2,38.172848,HIGH,1.29658042091924,Watch
4412.0,1320.9216,1353.3726,1333.902,202.51373,3.9843137,204.79999,57.0,27.7,0.0,230.56863,-2.2000008,183.2,31.331566,CRUISE,1.017810851517036,Watch
5224.0,1262.5099,1288.4706,1288.4706,194.49803,58.768627,181.4,56.0,27.6,0.0,159.17648,5.0,183.2,34.60348,HIGH,1.187875973439173,Watch
5296.0,1269.0,1288.4706,1288.4706,196.50195,58.768627,183.2,57.0,27.6,0.0,159.17648,5.0,183.2,34.90093,HIGH,1.1048526412034223,Watch
5428.0,1288.4706,1301.451,1288.4706,208.52548,73.7098,161.59999,56.0,27.900002,0.0,198.11765,91.399994,176.0,36.090717,HIGH,1.228648402378288,Watch
4068.0,1301.451,1333.902,1314.4314,200.5098,32.870586,161.59999,58.0,27.7,0.0,165.66667,-5.800003,181.4,32.223907,CRUISE,1.0289108298578022,Watch
5440.0,1314.4314,1333.902,1333.902,196.50195,58.768627,192.2,57.0,27.8,0.0,172.15686,5.0,181.4,34.60348,HIGH,1.0418821145410333,Watch
5408.0,1307.9412,1320.9216,1320.9216,212.53333,65.74117,149.0,64.0,27.8,0.0,198.11765,78.8,183.2,38.172848,HIGH,1.0065638077407184,Watch
5240.0,1327.4117,1346.8823,1346.8823,210.52942,57.77255,152.59999,62.0,27.8,0.0,224.07843,57.199997,177.79999,34.60348,HIGH,1.0743197012022687,Watch
5208.0,1269.0,1275.4902,1262.5099,206.52155,6.972549,186.79999,70.0,27.7,0.0,191.62746,80.59999,192.2,37.280506,HIGH,1.9769048805210816,Watch
3780.0,1223.5686,1230.0588,1165.1569,182.4745,6.972549,149.0,69.0,27.5,0.0,165.66667,42.799995,143.59999,8.428142,CRUISE_LOW,1.1301666314547796,Watch
5184.0,1269.0,1288.4706,1288.4706,194.49803,56.77647,179.59999,57.0,27.6,0.0,152.68628,5.0,181.4,34.90093,HIGH,1.3138185218200489,Watch
2984.0,1210.5883,1204.098,1171.6471,166.44313,7.9686275,96.8,68.0,27.7,0.0,126.725494,75.2,141.79999,14.674529,CRUISE_LOW,1.0627408634015163,Watch
4116.0,1301.451,1333.902,1320.9216,220.54901,31.87451,138.2,57.0,27.7,0.0,139.70589,1.3999977,170.59999,31.629013,CRUISE,1.3579351405398357,Watch
4324.0,1288.4706,1288.4706,1294.9608,202.51373,11.952941,141.79999,66.0,27.7,0.0,172.15686,12.199997,156.2,14.971976,CRUISE,1.985523601394687,Watch
3616.0,1158.6667,1139.196,1087.2745,186.48235,6.972549,152.59999,67.0,27.6,0.0,165.66667,57.199997,149.0,12.294953,CRUISE_LOW,1.3446183448075,Watch
5336.0,1320.9216,1340.3922,1340.3922,210.52942,6.972549,150.79999,63.0,27.8,0.0,191.62746,59.0,181.4,34.60348,HIGH,1.030511702333528,Watch
4608.0,1301.451,1314.4314,1307.9412,210.52942,17.92941,145.4,57.0,27.6,0.0,178.64706,77.0,174.2,14.377082,CRUISE,1.9514707421747648,Watch
5356.0,1262.5099,1262.5099,1262.5099,206.52155,67.73333,154.4,66.0,27.7,0.0,217.58826,84.2,177.79999,38.172848,HIGH,1.2453357228186084,Watch
3936.0,1288.4706,1327.4117,1314.4314,200.5098,31.87451,143.59999,56.0,27.6,0.0,139.70589,-2.2000008,177.79999,30.736671,CRUISE_LOW,1.9492940346709289,Watch
5440.0,1359.8628,1385.8236,1385.8236,208.52548,56.77647,176.0,61.0,27.8,0.0,204.60785,23.0,186.79999,34.60348,HIGH,1.2006161910242192,Watch
4000.0,1269.0,1275.4902,1269.0,210.52942,13.945098,138.2,60.0,27.7,0.0,172.15686,15.799995,172.4,13.48474,CRUISE_LOW,1.5087476023884745,Watch
3596.0,1256.0197,1256.0197,1236.5491,204.51764,8.964705,145.4,63.0,27.7,0.0,146.19608,28.399994,170.59999,12.294953,CRUISE_LOW,1.0214710709764925,Watch
3768.0,1223.5686,1223.5686,1158.6667,182.4745,0.99607843,149.0,69.0,27.5,0.0,139.70589,42.799995,138.2,7.833247,CRUISE_LOW,1.4359979770735738,Watch
5564.0,1281.9805,1294.9608,1269.0,210.52942,73.7098,159.79999,56.0,27.900002,0.0,198.11765,91.399994,177.79999,38.172848,HIGH,1.5466031570896703,Watch
4596.0,1307.9412,1314.4314,1314.4314,214.53723,17.92941,149.0,57.0,27.6,0.0,178.64706,77.0,177.79999,14.674529,CRUISE,1.9128495475242315,Watch
5536.0,1275.4902,1288.4706,1275.4902,206.52155,7.9686275,183.2,63.0,27.7,0.0,178.64706,89.59999,179.59999,37.280506,HIGH,1.658672530425751,Watch
5108.0,1262.5099,1301.451,1288.4706,198.50586,59.764706,179.59999,56.0,27.6,0.0,152.68628,12.199997,183.2,34.90093,HIGH,1.3000795481553706,Watch
5472.0,1269.0,1281.9805,1256.0197,204.51764,7.9686275,183.2,63.0,27.7,0.0,165.66667,89.59999,177.79999,37.280506,HIGH,1.683270385111845,Watch
5324.0,1269.0,1288.4706,1288.4706,194.49803,58.768627,183.2,56.0,27.6,0.0,159.17648,5.0,183.2,35.495823,HIGH,1.1278232645778374,Watch
5504.0,1275.4902,1288.4706,1275.4902,204.51764,47.811764,154.4,62.0,27.7,0.0,172.15686,89.59999,179.59999,38.172848,HIGH,1.4068316598288964,Watch
5104.0,1301.451,1340.3922,1320.9216,196.50195,57.77255,190.4,56.0,28.0,0.0,172.15686,1.3999977,183.2,34.90093,HIGH,1.6875312071820474,Watch
5292.0,1262.5099,1288.4706,1288.4706,194.49803,58.768627,183.2,56.0,27.6,0.0,185.13727,5.0,183.2,34.90093,HIGH,1.0861428555716073,Watch
4628.0,1314.4314,1327.4117,1320.9216,210.52942,18.92549,154.4,56.0,27.6,0.0,185.13727,78.8,165.2,14.971976,CRUISE,1.95436712045492,Watch
3972.0,1158.6667,1145.6863,1119.7255,176.46274,7.9686275,149.0,67.0,27.5,0.0,165.66667,28.399994,134.59999,7.5358,CRUISE_LOW,1.6164130204153628,Watch
5416.0,1275.4902,1275.4902,1269.0,202.51373,7.9686275,179.59999,63.0,27.7,0.0,165.66667,89.59999,177.79999,37.577953,HIGH,1.5112236623994608,Watch
3024.0,1243.0393,1230.0588,1197.6079,172.4549,5.9764705,96.8,69.0,27.8,0.0,113.7451,73.399994,145.4,14.377082,CRUISE_LOW,1.039901450185551,Watch
3728.0,1249.5294,1256.0197,1243.0393,210.52942,10.956862,145.4,63.0,27.7,0.0,178.64706,23.0,170.59999,12.294953,CRUISE_LOW,1.226414272483439,Watch
5088.0,1301.451,1340.3922,1320.9216,198.50586,57.77255,188.59999,56.0,27.900002,0.0,159.17648,1.3999977,183.2,34.90093,HIGH,1.6876646892318077,Watch
3832.0,1249.5294,1249.5294,1236.5491,206.52155,8.964705,150.79999,67.0,27.7,0.0,172.15686,32.0,165.2,10.212823,CRUISE_LOW,1.0948739005298305,Watch
5448.0,1366.353,1385.8236,1379.3334,206.52155,56.77647,177.79999,60.0,27.8,0.0,191.62746,23.0,186.79999,34.60348,HIGH,1.2108752829205731,Watch
3800.0,1243.0393,1243.0393,1243.0393,206.52155,8.964705,152.59999,67.0,27.7,0.0,178.64706,32.0,165.2,10.212823,CRUISE_LOW,1.0626361411872145,Watch
5292.0,1320.9216,1333.902,1340.3922,210.52942,6.972549,149.0,63.0,27.900002,0.0,211.09805,60.799995,172.4,34.306034,HIGH,1.1427291827285233,Watch
4132.0,1314.4314,1346.8823,1327.4117,220.54901,34.862743,143.59999,57.0,27.7,0.0,139.70589,-2.2000008,176.0,30.736671,CRUISE,1.202529281148648,Watch
5092.0,1269.0,1294.9608,1294.9608,198.50586,59.764706,179.59999,56.0,27.8,0.0,152.68628,12.199997,183.2,34.90093,HIGH,1.3043067674811983,Watch
5380.0,1307.9412,1320.9216,1320.9216,210.52942,8.964705,165.2,66.0,28.2,0.0,224.07843,78.8,181.4,37.8754,HIGH,1.2597296730157383,Watch
5480.0,1262.5099,1275.4902,1256.0197,204.51764,16.933332,165.2,67.0,27.7,0.0,204.60785,84.2,170.59999,37.8754,HIGH,1.2870762981659056,Watch
4076.0,1294.9608,1327.4117,1314.4314,220.54901,32.870586,138.2,57.0,27.7,0.0,172.15686,1.3999977,183.2,31.331566,CRUISE,1.22519638763594,Watch
5344.0,1346.8823,1366.353,1366.353,202.51373,57.77255,179.59999,58.0,27.8,0.0,191.62746,23.0,170.59999,34.60348,HIGH,1.0904897585997049,Watch
2948.0,1191.1177,1158.6667,1158.6667,148.40784,8.964705,82.399994,68.0,27.5,0.0,81.29413,78.8,114.79999,14.079635,CRUISE_LOW,1.5919929926459022,Watch
3724.0,1249.5294,1256.0197,1243.0393,208.52548,10.956862,145.4,63.0,27.7,0.0,178.64706,23.0,170.59999,12.294953,CRUISE_LOW,1.1956828029895623,Watch
5468.0,1301.451,1320.9216,1314.4314,206.52155,8.964705,176.0,69.0,28.400002,0.0,191.62746,77.0,177.79999,37.8754,HIGH,1.2925341725367816,Watch
3636.0,1236.5491,1236.5491,1230.0588,206.52155,8.964705,145.4,63.0,27.7,0.0,152.68628,23.0,172.4,11.700059,CRUISE_LOW,1.1146795081900591,Watch
4964.0,1359.8628,1366.353,1366.353,198.50586,5.9764705,203.0,54.0,28.0,0.0,204.60785,1.3999977,183.2,33.413696,CRUISE,1.2074841196911346,Watch
5464.0,1346.8823,1366.353,1366.353,204.51764,57.77255,177.79999,58.0,27.8,0.0,178.64706,23.0,190.4,34.60348,HIGH,1.060192161546087,Watch
4004.0,1288.4706,1333.902,1307.9412,198.50586,31.87451,145.4,56.0,27.7,0.0,146.19608,-2.2000008,179.59999,31.92646,CRUISE,1.1723900281431572,Watch
5484.0,1340.3922,1359.8628,1359.8628,206.52155,56.77647,174.2,60.0,27.8,0.0,211.09805,32.0,183.2,34.60348,HIGH,1.0596473852585042,Watch
4100.0,1294.9608,1327.4117,1307.9412,198.50586,29.882353,141.79999,56.0,27.6,0.0,159.17648,-2.2000008,177.79999,31.92646,CRUISE,1.0648727694833444,Watch
5464.0,1314.4314,1333.902,1340.3922,194.49803,57.77255,190.4,57.0,27.8,0.0,172.15686,5.0,177.79999,34.60348,HIGH,1.0065276893333908,Watch
5368.0,1301.451,1320.9216,1320.9216,210.52942,51.796078,150.79999,66.0,27.900002,0.0,191.62746,78.8,167.0,37.8754,HIGH,1.1681827452403757,Watch
3052.0,1126.2157,1119.7255,1100.2549,116.34509,2.9882352,95.0,72.0,27.7,0.0,87.78432,78.8,104.0,14.971976,CRUISE_LOW,1.8009678186589366,Watch
